"","date.x","ag_prices","cattle","cattle_feed","census_hort","cold_stor","crop_prog_cond","dairy_prod","hop_stocks","live_slaughter","local_foods","rice_stocks","organic","ddate","date.y","geo.x","time.x","gprop.x","category","gtw_ag_prices","gtw_cattle","gtw_cattle_feed","gtw_cold_stor","gtw_crop_prog_cond","gtw_dairy_prod","gtw_hop_stocks","gtw_live_slaughter","gtw_local_foods","gtw_rice_stocks","date.x.x","geo.y","time.y","gprop.y","gtn_cattle","gtn_cold_stor","gtn_crop_prod_cond","gtn_dairy_prod","gtn_local_foods","date.y.y","red_ag_prices","red_cattle","red_census_hort","red_cert_org","red_cold_stor","red_crop_prog_cond","red_dairy_prod","red_local_foods","tdate","cattle100"
"476","04/20/20",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2020-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-19 20:00:00,NA
"477","04/21/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/21/2020",NA,3,NA,NA,NA,NA,NA,NA,2020-04-20 20:00:00,NA
"478","04/22/20",NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,2020-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/22/2020",NA,2,NA,NA,NA,NA,NA,NA,2020-04-21 20:00:00,NA
"479","04/23/20",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2020-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/23/2020",NA,4,NA,NA,NA,NA,NA,NA,2020-04-22 20:00:00,NA
"480","04/24/20",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/24/2020",NA,2,NA,NA,NA,NA,2,NA,2020-04-23 20:00:00,NA
"481","04/25/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-24 20:00:00,NA
"482","04/26/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-26,"4/26/2020","US","2018-11-01 2020-11-01","web",0,NA,100,2,61,2,65,NA,7,2,3,"4/26/2020","US","2018-11-01 2020-11-01","news",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-25 20:00:00,NA
"483","04/27/20",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2020-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4/27/2020",NA,NA,NA,NA,NA,NA,8,NA,2020-04-26 20:00:00,NA
"484","04/28/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-27 20:00:00,NA
"485","04/29/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-28 20:00:00,NA
"486","04/30/20",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-29 20:00:00,NA
"487","05/01/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-04-30 20:00:00,NA
"488","05/02/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/2/2020",NA,254,NA,NA,NA,NA,NA,NA,2020-05-01 20:00:00,NA
"489","05/03/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-03,"5/3/2020","US","2018-11-01 2020-11-01","web",0,NA,91,2,56,3,71,1,3,3,1,"5/3/2020","US","2018-11-01 2020-11-01","news",100,100,NA,NA,NA,"5/3/2020",NA,40,NA,NA,NA,NA,NA,NA,2020-05-02 20:00:00,NA
"490","05/04/20",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2020-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/4/2020",NA,41,NA,NA,NA,NA,NA,NA,2020-05-03 20:00:00,NA
"491","05/05/20",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2020-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/5/2020",NA,40,NA,NA,NA,NA,NA,NA,2020-05-04 20:00:00,NA
"492","05/06/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/6/2020",NA,18,NA,NA,NA,NA,NA,NA,2020-05-05 20:00:00,NA
"493","05/07/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/7/2020",NA,4,NA,NA,NA,NA,NA,NA,2020-05-06 20:00:00,NA
"494","05/08/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/8/2020",NA,2,NA,NA,NA,NA,NA,NA,2020-05-07 20:00:00,NA
"495","05/09/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-08 20:00:00,NA
"496","05/10/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-10,"5/10/2020","US","2018-11-01 2020-11-01","web",0,NA,94,2,65,2,78,NA,4,2,1,"5/10/2020","US","2018-11-01 2020-11-01","news",41,NA,NA,NA,NA,"5/10/2020",NA,7,NA,NA,NA,NA,NA,NA,2020-05-09 20:00:00,NA
"497","05/11/20",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2020-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/11/2020",NA,23,NA,NA,NA,NA,NA,NA,2020-05-10 20:00:00,NA
"498","05/12/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/12/2020",NA,6,NA,NA,NA,NA,NA,NA,2020-05-11 20:00:00,NA
"499","05/13/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/13/2020",NA,2,NA,NA,NA,NA,80,NA,2020-05-12 20:00:00,NA
"500","05/14/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-13 20:00:00,NA
"501","05/15/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-14 20:00:00,NA
"502","05/16/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/16/2020",NA,31,NA,NA,NA,NA,NA,NA,2020-05-15 20:00:00,NA
"503","05/17/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-17,"5/17/2020","US","2018-11-01 2020-11-01","web",0,NA,94,5,66,2,56,3,2,2,NA,"5/17/2020","US","2018-11-01 2020-11-01","news",21,NA,NA,NA,NA,"5/17/2020",NA,33,NA,NA,NA,NA,NA,NA,2020-05-16 20:00:00,NA
"504","05/18/20",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2020-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/18/2020",NA,5,NA,NA,NA,NA,NA,NA,2020-05-17 20:00:00,NA
"505","05/19/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/19/2020",NA,3,NA,NA,NA,NA,NA,NA,2020-05-18 20:00:00,NA
"506","05/20/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/20/2020",NA,1,NA,NA,NA,NA,NA,NA,2020-05-19 20:00:00,NA
"507","05/21/20",NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,2020-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-20 20:00:00,NA
"508","05/22/20",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/22/2020",NA,8,NA,NA,NA,NA,NA,NA,2020-05-21 20:00:00,NA
"509","05/23/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/23/2020",NA,10,NA,NA,NA,NA,NA,NA,2020-05-22 20:00:00,NA
"510","05/24/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-24,"5/24/2020","US","2018-11-01 2020-11-01","web",0,NA,79,NA,59,3,63,2,2,2,4,"5/24/2020","US","2018-11-01 2020-11-01","news",21,NA,NA,NA,NA,"5/24/2020",NA,15,NA,NA,NA,NA,NA,NA,2020-05-23 20:00:00,NA
"511","05/25/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/25/2020",NA,7,NA,NA,NA,NA,NA,NA,2020-05-24 20:00:00,NA
"512","05/26/20",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2020-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-25 20:00:00,NA
"513","05/27/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/27/2020",NA,3,NA,NA,NA,NA,NA,NA,2020-05-26 20:00:00,NA
"514","05/28/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5/28/2020",NA,2,15,NA,NA,15,NA,NA,2020-05-27 20:00:00,NA
"515","05/29/20",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-28 20:00:00,NA
"516","05/30/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-29 20:00:00,NA
"517","05/31/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-31,"5/31/2020","US","2018-11-01 2020-11-01","web",0,NA,72,1,61,2,50,1,1,2,2,"5/31/2020","US","2018-11-01 2020-11-01","news",15,38,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-30 20:00:00,NA
"518","06/01/20",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2020-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-31 20:00:00,NA
"519","06/02/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-01 20:00:00,NA
"520","06/03/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-02 20:00:00,NA
"521","06/04/20",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2020-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/4/2020",NA,NA,1,NA,NA,1,NA,NA,2020-06-03 20:00:00,NA
"522","06/05/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-04 20:00:00,NA
"523","06/06/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-05 20:00:00,NA
"524","06/07/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-07,"6/7/2020","US","2018-11-01 2020-11-01","web",0,NA,76,1,67,1,53,3,1,2,2,"6/7/2020","US","2018-11-01 2020-11-01","news",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-06 20:00:00,NA
"525","06/08/20",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2020-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/8/2020",NA,5,NA,NA,NA,NA,NA,NA,2020-06-07 20:00:00,NA
"526","06/09/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-08 20:00:00,NA
"527","06/10/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/10/2020",NA,13,NA,NA,NA,NA,NA,NA,2020-06-09 20:00:00,NA
"528","06/11/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/11/2020",NA,4,NA,NA,NA,NA,NA,NA,2020-06-10 20:00:00,NA
"529","06/12/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-11 20:00:00,NA
"530","06/13/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-12 20:00:00,NA
"531","06/14/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-14,"6/14/2020","US","2018-11-01 2020-11-01","web",0,NA,77,3,68,2,64,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/14/2020",NA,1,NA,NA,NA,NA,NA,NA,2020-06-13 20:00:00,NA
"532","06/15/20",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/15/2020",NA,16,NA,NA,NA,NA,NA,NA,2020-06-14 20:00:00,NA
"533","06/16/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/16/2020",NA,19,NA,NA,NA,NA,NA,NA,2020-06-15 20:00:00,NA
"534","06/17/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/17/2020",NA,1,NA,NA,NA,NA,NA,NA,2020-06-16 20:00:00,NA
"535","06/18/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/18/2020",NA,1,NA,NA,NA,NA,NA,NA,2020-06-17 20:00:00,NA
"536","06/19/20",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-18 20:00:00,NA
"537","06/20/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-19 20:00:00,NA
"538","06/21/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-21,"6/21/2020","US","2018-11-01 2020-11-01","web",0,NA,75,5,57,1,54,2,3,2,1,"6/21/2020","US","2018-11-01 2020-11-01","news",22,NA,NA,NA,NA,"6/21/2020",NA,3,NA,NA,NA,NA,NA,NA,2020-06-20 20:00:00,NA
"539","06/22/20",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,2020-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/22/2020",NA,8,NA,NA,NA,NA,NA,NA,2020-06-21 20:00:00,NA
"540","06/23/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/23/2020",NA,16,NA,NA,NA,NA,NA,NA,2020-06-22 20:00:00,NA
"541","06/24/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/24/2020",NA,26,NA,NA,NA,NA,NA,NA,2020-06-23 20:00:00,NA
"542","06/25/20",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/25/2020",NA,5,NA,NA,NA,NA,NA,NA,2020-06-24 20:00:00,NA
"543","06/26/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/26/2020",NA,23,NA,NA,NA,NA,NA,NA,2020-06-25 20:00:00,NA
"544","06/27/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/27/2020",NA,7,NA,NA,NA,NA,NA,NA,2020-06-26 20:00:00,NA
"545","06/28/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-28,"6/28/2020","US","2018-11-01 2020-11-01","web",0,NA,73,1,66,3,65,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/28/2020",NA,3,NA,6,NA,NA,NA,NA,2020-06-27 20:00:00,NA
"546","06/29/20",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/29/2020",NA,1,NA,4,NA,NA,NA,NA,2020-06-28 20:00:00,NA
"547","06/30/20",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/30/2020",NA,11,NA,NA,NA,NA,NA,NA,2020-06-29 20:00:00,NA
"548","07/01/20",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/1/2020",NA,11,NA,NA,NA,NA,NA,NA,2020-06-30 20:00:00,NA
"549","07/02/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/2/2020",NA,3,NA,NA,NA,NA,NA,NA,2020-07-01 20:00:00,NA
"550","07/03/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/3/2020",NA,12,NA,NA,NA,NA,NA,NA,2020-07-02 20:00:00,NA
"551","07/04/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/4/2020",NA,1,NA,NA,NA,NA,NA,NA,2020-07-03 20:00:00,NA
"552","07/05/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-05,"7/5/2020","US","2018-11-01 2020-11-01","web",0,NA,75,2,65,2,51,NA,2,2,2,"7/5/2020","US","2018-11-01 2020-11-01","news",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-04 20:00:00,NA
"553","07/06/20",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2020-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/6/2020",NA,1,NA,NA,NA,NA,NA,NA,2020-07-05 20:00:00,NA
"554","07/07/20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7/7/2020",NA,1,NA,NA,NA,NA,NA,NA,2020-07-06 20:00:00,NA
